t_stat,p_value,CI_1,CI_5,CI_10,i,j,i_sybl,j_sybl,i_sect,j_sect
-4.694289863509052,0.0005768037792461503,-3.897850247842016,-3.3369165849187805,-3.044995958309874,125,135,DIS,DUK,Consumer Discretionary,Utilities
-4.693674409186745,0.0005782129960036617,-3.8987456919547063,-3.337415826954431,-3.0453424410414778,87,96,CINF,CNC,Financials,Health Care
-4.6922332775289615,0.0005815254799421558,-3.897850247842016,-3.3369165849187805,-3.044995958309874,203,427,HD,UNH,Consumer Discretionary,Health Care
-4.691641651853286,0.0005828905178180361,-3.897850247842016,-3.3369165849187805,-3.044995958309874,258,291,LEG,MO,Consumer Discretionary,Consumer Staples
-4.690974968831752,0.0005844323496080253,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,91,AMGN,CMCSA,Health Care,Consumer Discretionary
-4.690097408640552,0.0005864677319330025,-3.899785172720161,-3.3379951761023112,-3.045744485818573,233,426,IRM,ULTA,Real Estate,Consumer Discretionary
-4.689138221089969,0.0005887000740565101,-3.8985542906902375,-3.3373091272272934,-3.04526839181798,159,286,EW,MKC,Health Care,Consumer Staples
-4.6885876940843065,0.0005899849422248758,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,417,IFF,TSN,Materials,Consumer Staples
-4.687982160792648,0.0005914012388418338,-3.897850247842016,-3.3369165849187805,-3.044995958309874,242,402,JPM,SYK,Financials,Health Care
-4.6879281293440425,0.0005915277698013306,-3.897850247842016,-3.3369165849187805,-3.044995958309874,31,409,AME,TIF,Industrials,Consumer Discretionary
-4.687594802392558,0.0005923089195305313,-3.897850247842016,-3.3369165849187805,-3.044995958309874,143,343,EFX,PH,Industrials,Industrials
-4.686827916141271,0.0005941098032091393,-3.8991603329411038,-3.3376469504771222,-3.04550283571742,129,399,DLR,SWK,Real Estate,Consumer Discretionary
-4.68666117684927,0.0005945020399753177,-3.9020622883243252,-3.3392635710819745,-3.046624574144973,251,469,KMX,ZTS,Consumer Discretionary,Health Care
-4.685607628657931,0.0005969860461887663,-3.897850247842016,-3.3369165849187805,-3.044995958309874,350,409,PNR,TIF,Industrials,Consumer Discretionary
-4.685545900671818,0.0005971318882043994,-3.8986865709519747,-3.33738286976814,-3.045319569004833,101,450,COO,WLTW,Health Care,Financials
-4.684784341640132,0.0005989339530391671,-3.8980522474018753,-3.3370292207140855,-3.045074131876903,225,253,INCY,KR,Health Care,Consumer Staples
-4.68432694554056,0.0006000187423025508,-3.8980484588602065,-3.3370271082816787,-3.045072665780294,274,315,MAR,NOC,Consumer Discretionary,Industrials
-4.683850946328787,0.0006011496162272444,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,87,ADP,CINF,Information Technology,Financials
-4.683847281572551,0.0006011583306969268,-3.8985542906902375,-3.3373091272272934,-3.04526839181798,11,159,ADP,EW,Information Technology,Health Care
-4.6838132179196785,0.0006012393367746523,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,186,ADM,GIS,Consumer Staples,Consumer Staples
-4.683647775276827,0.0006016329187576507,-3.898627780665196,-3.337350096256365,-3.0452968243207343,177,385,FLR,SLB,Industrials,Energy
-4.68300543251844,0.0006031633293216377,-3.9019742158131563,-3.3392145320294353,-3.0465905511358025,99,305,COG,NBL,Energy,Energy
-4.682704010863779,0.0006038827429468438,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,134,CLX,DTE,Consumer Staples,Utilities
-4.682137095780662,0.0006052380083610379,-3.897850247842016,-3.3369165849187805,-3.044995958309874,59,87,BDX,CINF,Health Care,Financials
-4.681614518421012,0.0006064898162883132,-3.898577815173127,-3.337322241720124,-3.0452774932946096,227,234,INTC,ISRG,Information Technology,Health Care
-4.681393173515775,0.0006070207715345822,-3.8986865709519747,-3.33738286976814,-3.045319569004833,227,450,INTC,WLTW,Information Technology,Financials
-4.680932815918493,0.0006081264649469653,-3.897850247842016,-3.3369165849187805,-3.044995958309874,29,50,AMAT,AVY,Information Technology,Materials
-4.680621640536494,0.0006088749241595658,-3.9012562600783958,-3.3388147151895495,-3.0463131508802097,278,465,MCHP,XYL,Information Technology,Industrials
-4.679758750175764,0.0006109549435695691,-3.8978708839764673,-3.3369280920830686,-3.045003944786536,29,461,AMAT,XLNX,Information Technology,Information Technology
-4.678336014824223,0.000614399098412503,-3.897850247842016,-3.3369165849187805,-3.044995958309874,125,143,DIS,EFX,Consumer Discretionary,Industrials
-4.6776147643173,0.000616152073943588,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,210,AON,HON,Financials,Industrials
-4.6775596583167784,0.0006162862006839088,-3.897850247842016,-3.3369165849187805,-3.044995958309874,321,353,NUE,PPL,Materials,Utilities
-4.676651859513356,0.0006184997218874447,-3.8986893394023285,-3.33738441306477,-3.0453206400435717,172,441,FIS,VRTX,Information Technology,Health Care
-4.676523975333558,0.0006188121476018337,-3.897850247842016,-3.3369165849187805,-3.044995958309874,242,351,JPM,PNW,Financials,Utilities
-4.6760645624903185,0.0006199357358009822,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,215,251,HRL,KMX,Consumer Staples,Consumer Discretionary
-4.675523534637219,0.0006212613926136558,-3.897850247842016,-3.3369165849187805,-3.044995958309874,334,409,PCAR,TIF,Industrials,Consumer Discretionary
-4.675507560635864,0.0006213005735333525,-3.8985380890499317,-3.33730009502917,-3.04526212344888,240,345,JNJ,PKG,Health Care,Materials
-4.675395664411052,0.0006215750970356762,-3.897850247842016,-3.3369165849187805,-3.044995958309874,277,375,MCD,ROST,Consumer Discretionary,Consumer Discretionary
-4.674899704267354,0.0006227932488355463,-3.89797453720704,-3.3369858901403697,-3.045044058956916,54,379,AZO,SBUX,Consumer Discretionary,Consumer Discretionary
-4.673289449916885,0.000626763782290206,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,435,IFF,VFC,Materials,Consumer Discretionary
-4.673123701849555,0.0006271738302700688,-3.89815232058328,-3.337085018949891,-3.04511285748811,372,392,RMD,SPGI,Health Care,Financials
-4.67301303803765,0.0006274477445864798,-3.897850247842016,-3.3369165849187805,-3.044995958309874,218,373,HSY,ROK,Consumer Staples,Industrials
-4.6726701941927535,0.0006282970642704374,-3.897850247842016,-3.3369165849187805,-3.044995958309874,33,87,AMGN,CINF,Health Care,Financials
-4.672558968241783,0.0006285728343018055,-3.89815232058328,-3.337085018949891,-3.04511285748811,124,372,DHR,RMD,Health Care,Health Care
-4.671920856251918,0.0006301571513839631,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,252,DLTR,KO,Consumer Discretionary,Consumer Staples
-4.6713433078399484,0.0006315943394200168,-3.89815232058328,-3.337085018949891,-3.04511285748811,342,372,PGR,RMD,Financials,Health Care
-4.670967549269838,0.0006325310435864876,-3.897850247842016,-3.3369165849187805,-3.044995958309874,3,248,AAPL,KLAC,Information Technology,Information Technology
-4.669935910792477,0.0006351094747081219,-3.897850247842016,-3.3369165849187805,-3.044995958309874,50,262,AVY,LLY,Materials,Health Care
-4.6680389703716125,0.0006398764372126491,-3.8979514533110406,-3.3369730185174884,-3.0450351255654806,175,185,FL,GILD,Consumer Discretionary,Health Care
-4.667560623945407,0.0006410838139143321,-3.897850247842016,-3.3369165849187805,-3.044995958309874,10,356,ADM,PSA,Consumer Staples,Real Estate
-4.66724928942764,0.0006418707932856997,-3.897850247842016,-3.3369165849187805,-3.044995958309874,191,415,GPC,TRV,Consumer Discretionary,Financials
-4.66692250746582,0.0006426977978582524,-3.900819109176117,-3.3385712239777376,-3.0461442037787463,120,188,DFS,GM,Financials,Consumer Discretionary
-4.666890864159715,0.0006427779324848032,-3.8979547981864693,-3.3369748836327053,-3.0450364200268485,277,374,MCD,ROP,Consumer Discretionary,Industrials
-4.664978343680829,0.0006476387601185168,-3.8987408480056724,-3.3374131267059677,-3.0453405670939855,2,425,AAP,UHS,Consumer Discretionary,Health Care
-4.6632831763987195,0.0006519760588799574,-3.897850247842016,-3.3369165849187805,-3.044995958309874,57,399,BAX,SWK,Health Care,Consumer Discretionary
-4.663216221750688,0.0006521479304984842,-3.897850247842016,-3.3369165849187805,-3.044995958309874,197,218,GWW,HSY,Industrials,Consumer Staples
-4.662548708011139,0.0006538637610434674,-3.897850247842016,-3.3369165849187805,-3.044995958309874,191,249,GPC,KMB,Consumer Discretionary,Consumer Staples
-4.662209047017913,0.000654738482223775,-3.897850247842016,-3.3369165849187805,-3.044995958309874,109,277,CSX,MCD,Industrials,Consumer Discretionary
-4.661230757328633,0.0006572640045666839,-3.897850247842016,-3.3369165849187805,-3.044995958309874,11,83,ADP,CHD,Information Technology,Consumer Staples
-4.6610979018985965,0.0006576076859418151,-3.897850247842016,-3.3369165849187805,-3.044995958309874,249,351,KMB,PNW,Consumer Staples,Utilities
-4.660095744403518,0.0006602056019204354,-3.903456199936552,-3.3400395028976786,-3.0471628766818637,436,460,VLO,XL,Energy,Financials
-4.659608194974479,0.0006614729755188055,-3.897850247842016,-3.3369165849187805,-3.044995958309874,80,449,CERN,WHR,Health Care,Consumer Discretionary
-4.659266300738048,0.0006623630864807133,-3.897850247842016,-3.3369165849187805,-3.044995958309874,219,308,HUM,NEE,Health Care,Utilities
-4.658316610134487,0.0006648414911959099,-3.897850247842016,-3.3369165849187805,-3.044995958309874,286,308,MKC,NEE,Consumer Staples,Utilities
-4.6578862776943,0.0006659673978372054,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,242,CI,JPM,Health Care,Financials
-4.657241756827366,0.0006676570544689161,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,131,AEP,DOV,Utilities,Industrials
-4.656402831204765,0.0006698623968466974,-3.897850247842016,-3.3369165849187805,-3.044995958309874,142,349,ED,PNC,Utilities,Financials
-4.655523979105343,0.0006721800435281894,-3.8984768274692168,-3.3372659420475115,-3.0452384211108194,378,382,SBAC,SHW,Real Estate,Materials
-4.653981844010307,0.0006762650898296328,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,258,367,LEG,REGN,Consumer Discretionary,Health Care
-4.653266480404953,0.0006781679722531052,-3.8986865709519747,-3.33738286976814,-3.045319569004833,374,450,ROP,WLTW,Industrials,Financials
-4.6529326586597834,0.0006790576671782608,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,236,CI,ITW,Health Care,Industrials
-4.652579748930962,0.000679999428457131,-3.8979514533110406,-3.3369730185174884,-3.0450351255654806,62,185,BIIB,GILD,Health Care,Health Care
-4.651875488402328,0.0006818824630529192,-3.8982956439848837,-3.337164928951985,-3.0451683167868904,36,222,AMZN,IDXX,Consumer Discretionary,Health Care
-4.650619703610946,0.0006852523218331001,-3.897850247842016,-3.3369165849187805,-3.044995958309874,40,447,AON,WEC,Financials,Utilities
-4.650250165094262,0.0006862469448207121,-3.8979256198012067,-3.3369586135800056,-3.0450251279747196,277,441,MCD,VRTX,Consumer Discretionary,Health Care
-4.650009172392864,0.0006868963143282181,-3.897850247842016,-3.3369165849187805,-3.044995958309874,101,131,COO,DOV,Health Care,Industrials
-4.64999008587667,0.0006869477687913132,-3.897850247842016,-3.3369165849187805,-3.044995958309874,256,321,L,NUE,Financials,Materials
-4.645918583724195,0.0006980071684338868,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,54,101,AZO,COO,Consumer Discretionary,Health Care
-4.644486943919843,0.0007019355406348502,-3.8980160533142936,-3.3370090393331684,-3.0450601253242686,75,258,CB,LEG,Financials,Consumer Discretionary
-4.6434794397002905,0.0007047125475625795,-3.897850247842016,-3.3369165849187805,-3.044995958309874,83,410,CHD,TJX,Consumer Staples,Consumer Discretionary
-4.642546266380607,0.0007072938836418164,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,218,EBAY,HSY,Information Technology,Consumer Staples
-4.641763285576723,0.0007094666125737249,-3.8981361439532636,-3.3370759994105184,-3.0451065976861655,130,435,DLTR,VFC,Consumer Discretionary,Consumer Discretionary
-4.641197681102387,0.0007110400349157452,-3.897850247842016,-3.3369165849187805,-3.044995958309874,223,356,IFF,PSA,Materials,Real Estate
-4.640675504327353,0.0007124955592891915,-3.89797453720704,-3.3369858901403697,-3.045044058956916,83,379,CHD,SBUX,Consumer Staples,Consumer Discretionary
-4.640568735149235,0.0007127935141177928,-3.8979098682389997,-3.3369498303390746,-3.045019032050543,54,141,AZO,ECL,Consumer Discretionary,Materials
-4.639396046816713,0.0007160737860912921,-3.897850247842016,-3.3369165849187805,-3.044995958309874,6,156,ABT,ETN,Health Care,Industrials
-4.639350370369922,0.000716201839951045,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,341,CLX,PG,Consumer Staples,Consumer Staples
-4.639027801853955,0.0007171067731884534,-3.897850247842016,-3.3369165849187805,-3.044995958309874,25,175,ALK,FL,Industrials,Consumer Discretionary
-4.638403539631144,0.0007188611303207995,-3.897850247842016,-3.3369165849187805,-3.044995958309874,60,243,BEN,JWN,Financials,Consumer Discretionary
-4.638364709859033,0.0007189703863270965,-3.8982738930901073,-3.3371528019957633,-3.0451599004569245,251,379,KMX,SBUX,Consumer Discretionary,Consumer Discretionary
-4.638180470592069,0.0007194889962706361,-3.898516606674342,-3.337288118811728,-3.0452538119091113,251,430,KMX,UPS,Consumer Discretionary,Industrials
-4.638045470969959,0.0007198692260643347,-3.8997269424508136,-3.3379627273994186,-3.0457219686933144,19,116,AIG,CXO,Financials,Energy
-4.637834936984619,0.0007204625771585114,-3.898410141651865,-3.33722876424254,-3.0452126193874003,140,219,EBAY,HUM,Information Technology,Health Care
-4.636624464112157,0.0007238829982539469,-3.898698617051535,-3.337389584959653,-3.0453242293061766,7,434,ACN,VAR,Information Technology,Health Care
-4.635272740625275,0.000727720581148137,-3.8983143816340236,-3.3371753758335303,-3.0451755671015057,99,360,COG,PXD,Energy,Energy
-4.6350514223771615,0.0007283507284370189,-3.8986865709519747,-3.33738286976814,-3.045319569004833,450,451,WLTW,WM,Financials,Industrials
-4.634417577424641,0.0007301582783415476,-3.8984009699035513,-3.3372236508606488,-3.045209070643761,77,131,CCI,DOV,Real Estate,Industrials
-4.633341134057135,0.0007332376563595783,-3.8992891331174104,-3.337718737611076,-3.0455526532478423,162,291,EXPE,MO,Consumer Discretionary,Consumer Staples
-4.632463512686501,0.0007357572899012051,-3.897850247842016,-3.3369165849187805,-3.044995958309874,186,350,GIS,PNR,Consumer Staples,Industrials
-4.632403641891255,0.0007359294738198809,-3.897850247842016,-3.3369165849187805,-3.044995958309874,135,147,DUK,EMR,Utilities,Industrials
-4.631906809955171,0.000737359786469993,-3.897850247842016,-3.3369165849187805,-3.044995958309874,15,86,AEP,CI,Utilities,Health Care
-4.6308175812352745,0.0007405046742161753,-3.897850247842016,-3.3369165849187805,-3.044995958309874,89,318,CLX,NSC,Consumer Staples,Industrials
-4.6290735773309555,0.0007455663209381486,-3.897850247842016,-3.3369165849187805,-3.044995958309874,341,434,PG,VAR,Consumer Staples,Health Care
-4.628824405070618,0.0007462921448741821,-3.897850247842016,-3.3369165849187805,-3.044995958309874,387,449,SNA,WHR,Consumer Discretionary,Consumer Discretionary
-4.628276382910807,0.0007478908366358188,-3.8986449589286223,-3.3373596726030224,-3.045303470278411,24,322,ALGN,NVDA,Health Care,Information Technology
-4.628014525497864,0.0007486558630627979,-3.898188404303276,-3.3371051378201186,-3.045126820491378,113,119,CTXS,DE,Information Technology,Industrials
-4.627681515258065,0.0007496298269994921,-3.8990408201468245,-3.337580336764765,-3.0454566078470546,21,287,AIZ,MLM,Financials,Materials
-4.627023273129104,0.0007515585076195566,-3.897850247842016,-3.3369165849187805,-3.044995958309874,57,403,BAX,SYY,Health Care,Consumer Staples
-4.624857635140658,0.0007579368724455347,-3.901309799136509,-3.3388445336373587,-3.046333840060069,45,407,APTV,TEL,Consumer Discretionary,Information Technology
-4.624495021858314,0.0007590098187490328,-3.897850247842016,-3.3369165849187805,-3.044995958309874,267,342,LRCX,PGR,Information Technology,Financials
-4.62399600587967,0.0007604887031184554,-3.897850247842016,-3.3369165849187805,-3.044995958309874,109,318,CSX,NSC,Industrials,Industrials
-4.623903503488689,0.0007607631404573335,-3.897850247842016,-3.3369165849187805,-3.044995958309874,147,252,EMR,KO,Industrials,Consumer Staples
-4.623784664687428,0.0007611158495114318,-3.897850247842016,-3.3369165849187805,-3.044995958309874,161,434,EXPD,VAR,Industrials,Health Care
-4.622145039896294,0.0007659978962278115,-3.897850247842016,-3.3369165849187805,-3.044995958309874,86,238,CI,JBHT,Health Care,Industrials
-4.621398985029761,0.0007682290244238199,-3.8981845053087554,-3.337102963905746,-3.045125311742089,89,145,CLX,EL,Consumer Staples,Consumer Staples
